Common Default grid;7.411;;;;;;;;
scope in the attribution factor;7.411;;;;;;;;
emission of the tranche;7.411;;;;;;;;
Common Default Grid emission;7.411;;;;;;;;
official building energy b;7.411;;;;;;;;
official building energy label;7.411;;;;;;;;
emission of the underlying collateral;7.411;;;;;;;;
amount UoP structureasset;7.411;;;;;;;;
emission of the whole property;7.411;;;;;;;;
emission of these assets;7.411;;;;;;;;
average asset emission;7.411;;;;;;;;
emission of this company;7.411;;;;;;;;
emission of these existing assets;7.411;;;;;;;;
emission of this operation;7.411;;;;;;;;
Inclusion guidance Equity fund;7.411;;;;;;;;
offshore physical infrastructure;7.411;;;;;;;;
offsetting role of land-use;7.411;;;;;;;;
common economic indicator;7.411;;;;;;;;
offshore physical infrastructure project;7.411;;;;;;;;
Olena Bohovyk;7.411;;;;;;;;
emission of undrawn;7.411;;;;;;;;
emission of undrawn loans;7.411;;;;;;;;
emission on a regional level;7.411;;;;;;;;
common electricity grid mix;7.411;;;;;;;;
common electricity grid;7.411;;;;;;;;
Emission Primary factor;7.411;;;;;;;;
emission on the level;7.411;;;;;;;;
Emission Primary factors physical activity;7.411;;;;;;;;
vehicle For dual fuel;7.411;;;;;;;;
On-balance sheet securitization;7.411;;;;;;;;
Emission Primary Outstanding amountc;7.411;;;;;;;;
common electricity grid mix emission;7.411;;;;;;;;
average asset emissions intensity;7.411;;;;;;;;
onbalance sheet equity;7.411;;;;;;;;
onbalance sheet listed equity;7.411;;;;;;;;
Emission Primary Outstanding amountc factor;7.411;;;;;;;;
common facilitated emissions transaction;7.411;;;;;;;;
undrawn loan commitment definition;7.411;;;;;;;;
ongoing reporting of this data;7.411;;;;;;;;
common facilitated emission;7.411;;;;;;;;
ongoing work for financed emissions;7.411;;;;;;;;
Emission removals company;7.411;;;;;;;;
only corporate;7.411;;;;;;;;
Verified GHG;7.411;;;;;;;;
insurance-associated emissions Attribution factori;7.411;;;;;;;;
emission removals figure;7.411;;;;;;;;
only energy use;7.411;;;;;;;;
Only private-use;7.411;;;;;;;;
emission removalsp;7.411;;;;;;;;
average consumption datum;7.411;;;;;;;;
only time-lag;7.411;;;;;;;;
emission removalsp Total project equity;7.411;;;;;;;;
amountc Emission factor;7.411;;;;;;;;
such financing in future editions;7.411;;;;;;;;
Average Country emission;7.411;;;;;;;;
government partnership on climate;7.411;;;;;;;;
Operating contract period;7.411;;;;;;;;
emission reporting date;7.411;;;;;;;;
average data premium;7.411;;;;;;;;
emission resulting from capital;7.411;;;;;;;;
amountc factor;7.411;;;;;;;;
emission resulting from loans;7.411;;;;;;;;
THIRD EDITION acknowledgement;7.411;;;;;;;;
valueproject cost;7.411;;;;;;;;
common monetary unit;7.411;;;;;;;;
Emission risk;7.411;;;;;;;;
Common Name category;7.411;;;;;;;;
emission scope definition;7.411;;;;;;;;
datum on a large sample;7.411;;;;;;;;
year-on-year change in disaggregated data;7.411;;;;;;;;
Emission scopes covered construction;7.411;;;;;;;;
amountc GHG;7.411;;;;;;;;
UNFCCC reporting;7.411;;;;;;;;
verification status of reported emissions;7.411;;;;;;;;
type of primary insurer Emission;7.411;;;;;;;;
common output unit;7.411;;;;;;;;
emission with Property line;7.411;;;;;;;;
risk of the bonds;7.411;;;;;;;;
guidance on carbon removals;7.411;;;;;;;;
Y1 Cedent;7.411;;;;;;;;
emission with such customers;7.411;;;;;;;;
opportunity for climate disclosure;7.411;;;;;;;;
opportunity in the due diligence;7.411;;;;;;;;
emission with the requirement;7.411;;;;;;;;
Option 1a Option;7.411;;;;;;;;
emission written intensity premium;7.411;;;;;;;;
emission-intensive asset;7.411;;;;;;;;
emission-based target;7.411;;;;;;;;
emission written intensity;7.411;;;;;;;;
Option 2a64 Facilitated amount score;7.411;;;;;;;;
Option 2b building;7.411;;;;;;;;
emission-intensive hotspot;7.411;;;;;;;;
emission-intensive industry activity;7.411;;;;;;;;
emission-intensive industry investment;7.411;;;;;;;;
commonplace practice for investors;7.411;;;;;;;;
amountc GHG emissions;7.411;;;;;;;;
actual client drawdown;7.411;;;;;;;;
Option 2b Option 3a Option;7.411;;;;;;;;
Option 2b Primary physical activity;7.411;;;;;;;;
emissionintensive asset;7.411;;;;;;;;
Option 3b equation;7.411;;;;;;;;
emissionintensive industry;7.411;;;;;;;;
communicating insurance-associated emission;7.411;;;;;;;;
emissions 1a Actual fuel;7.411;;;;;;;;
emissions 1a Actual fuel consumption;7.411;;;;;;;;
Communication Technology Oil;7.411;;;;;;;;
emissions 2a114 Outstanding amount;7.411;;;;;;;;
commuting category;7.411;;;;;;;;
Average emission energy consumption;7.411;;;;;;;;
Average emission energy;7.411;;;;;;;;
Option energy;7.411;;;;;;;;
Option energy source;7.411;;;;;;;;
emissions Absolute emission;7.411;;;;;;;;
option for issuers;7.411;;;;;;;;
option for attribution;7.411;;;;;;;;
companies consumption;7.411;;;;;;;;
Average emission energy consumption factor;7.411;;;;;;;;
emissions accuracy;7.411;;;;;;;;
Option insurance Premium 2a emission;7.411;;;;;;;;
Average emission Estimated building;7.411;;;;;;;;
companies energy;7.411;;;;;;;;
emissions Activity Total facilitated amount;7.411;;;;;;;;
year in scope;7.411;;;;;;;;
optional category for accounting;7.411;;;;;;;;
companies energy source;7.411;;;;;;;;
emissions allocated amount;7.411;;;;;;;;
amountp Total project;7.411;;;;;;;;
companies methodology;7.411;;;;;;;;
holder of listed equity;7.411;;;;;;;;
emissions amount in the company;7.411;;;;;;;;
Average emission Estimated building origination;7.411;;;;;;;;
companies Option 2a64 Facilitated amount;7.411;;;;;;;;
standard covering numerous asset class;7.411;;;;;;;;
emissions asset;7.411;;;;;;;;
vehicle For dual-fuel vehicles;7.411;;;;;;;;
emissions attribution factor line;7.411;;;;;;;;
decarbonization action of financial institutions;7.411;;;;;;;;
average emission factor for road;7.411;;;;;;;;
emissions attribution for sovereign debt;7.411;;;;;;;;
emissions Attribution factori;7.411;;;;;;;;
organization-based approach for corporate-like Note;7.411;;;;;;;;
emissions avoided emission;7.411;;;;;;;;
organization-based approach on emissions;7.411;;;;;;;;
organizational boundary of the company;7.411;;;;;;;;
accounting methodology for insurance-associated emissions;7.411;;;;;;;;
emissions business size;7.411;;;;;;;;
companies'' scope;7.411;;;;;;;;
organizations seeking debt;7.411;;;;;;;;
organized setup of reinsurance agreements;7.411;;;;;;;;
emissions calculation methodology;7.411;;;;;;;;
emissions calculation for all assets;7.411;;;;;;;;
Average emission factore label;7.411;;;;;;;;
emissions calculations Emission intensity;7.411;;;;;;;;
amountp Total project value;7.411;;;;;;;;
SECOND EDITION example;7.411;;;;;;;;
Secured green standard bond;7.411;;;;;;;;
goals year-over-year;7.411;;;;;;;;
original insured risk;7.411;;;;;;;;
emissions calculations Emission Intensity equation;7.411;;;;;;;;
original mortgage provider;7.411;;;;;;;;
original loan provider;7.411;;;;;;;;
emissions classification;7.411;;;;;;;;
emissions chapter;7.411;;;;;;;;
amounts using asset-level datum;7.411;;;;;;;;
origination factors specific energy;7.411;;;;;;;;
Emissions consideration;7.411;;;;;;;;
emissions classification of cities;7.411;;;;;;;;
Emissions considerations emission;7.411;;;;;;;;
originationb b;7.411;;;;;;;;
Emissions considerations Emissions type;7.411;;;;;;;;
average emission factors136;7.411;;;;;;;;
Average emission factore statistical datum;7.411;;;;;;;;
Emissions considerations Emissions type pro;7.411;;;;;;;;
Average emission fctore;7.411;;;;;;;;
originator''s bankruptcy;7.411;;;;;;;;
originator''s overall on-balance sheet;7.411;;;;;;;;
originator''s overall on-balance sheet emission;7.411;;;;;;;;
Emissions data Equations Outstanding amountc;7.411;;;;;;;;
amountv distance;7.411;;;;;;;;
average emission intensity;7.411;;;;;;;;
unverified33 emission;7.411;;;;;;;;
other advisory services company;7.411;;;;;;;;
specified use-of-proceed;7.411;;;;;;;;
type Structured product type;7.411;;;;;;;;
Other Asia-Pacific;7.411;;;;;;;;
emissions data Third party;7.411;;;;;;;;
Company emissions revenue;7.411;;;;;;;;
transfer of economic risk results;7.411;;;;;;;;
amountv Total value;7.411;;;;;;;;
emissions datum for Subsidiary;7.411;;;;;;;;
underlying jurisdiction;7.411;;;;;;;;
used Economic activitybased emissions score;7.411;;;;;;;;
emissions datum for the collateral;7.411;;;;;;;;
emissions datum in specific investments;7.411;;;;;;;;
Average Emission Intensityc;7.411;;;;;;;;
other climate initiative;7.411;;;;;;;;
Average Emission Intensityc r;7.411;;;;;;;;
other commercial lines'' policy;7.411;;;;;;;;
World Bank Database230;7.411;;;;;;;;
emissions disclosure standard;7.411;;;;;;;;
other data provider for countries;7.411;;;;;;;;
segmentsspecific information on attribution;7.411;;;;;;;;
emissions economic intensity;7.411;;;;;;;;
emissions driver;7.411;;;;;;;;
average emissions factor;7.411;;;;;;;;
amountv x Vehicle emissionsv;7.411;;;;;;;;
emissions economic intensity factor;7.411;;;;;;;;
other engineering line;7.411;;;;;;;;
emissions Emissions intensity;7.411;;;;;;;;
emissions Emission reduction;7.411;;;;;;;;
company equity31;7.411;;;;;;;;
view of total emissions;7.411;;;;;;;;
company equity42;7.411;;;;;;;;
emissions Exposure type;7.411;;;;;;;;
other full market-based information;7.411;;;;;;;;
emissions Exposure type description;7.411;;;;;;;;
other hard asset receivables;7.411;;;;;;;;
emissions Facilitated amount;7.411;;;;;;;;
emissions exposure year;7.411;;;;;;;;
company equity75;7.411;;;;;;;;
vehicle-specific emissions 1a Actual fuel;7.411;;;;;;;;
emissions factor database;7.411;;;;;;;;
other level of weighting;7.411;;;;;;;;
Company Facilitated amount;7.411;;;;;;;;
accounting methodology in place;7.411;;;;;;;;
emissions footprint calculation;7.411;;;;;;;;
company from the date;7.411;;;;;;;;
average for a business;7.411;;;;;;;;
analogous view of the emission;7.411;;;;;;;;
Top-down aggregation;7.411;;;;;;;;
widespread use of building energy;7.411;;;;;;;;
emissions generate;7.411;;;;;;;;
emissions given significant data uncertainty;7.411;;;;;;;;
other part with region;7.411;;;;;;;;
emissions generating activity;7.411;;;;;;;;
emissions given significant datum;7.411;;;;;;;;
other portfolio characteristic;7.411;;;;;;;;
emissions Grid-supplied electricity;7.411;;;;;;;;
average for a line;7.411;;;;;;;;
analysis for a business;7.411;;;;;;;;
company GHG emissions revenue;7.411;;;;;;;;
total equityp total;7.411;;;;;;;;
work for financed emissions;7.411;;;;;;;;
emissions illustration;7.411;;;;;;;;
average for a LoB;7.411;;;;;;;;
other risk carrier;7.411;;;;;;;;
company in a corporate structure;7.411;;;;;;;;
emissions information additional reporting;7.411;;;;;;;;
average for an asset;7.411;;;;;;;;
emissions insight;7.411;;;;;;;;
emissions information additional reporting source;7.411;;;;;;;;
analysis for a business loan;7.411;;;;;;;;
emissions integrated UoP structure;7.411;;;;;;;;
average for an asset class;7.411;;;;;;;;
other type of special purpose;7.411;;;;;;;;
emissions intensity country;7.411;;;;;;;;
different emission scope;7.411;;;;;;;;
emissions intensity Country Absolute production;7.411;;;;;;;;
emissions intensity factor;7.411;;;;;;;;
company in reinsured portfolio;7.411;;;;;;;;
analysis for financial institutions;7.411;;;;;;;;
Emissions intensity In the course;7.411;;;;;;;;
Year Use stage;7.411;;;;;;;;
outcome on an aggregate level;7.411;;;;;;;;
company in the real economy;7.411;;;;;;;;
emissions intensity of economic output;7.411;;;;;;;;
emissions intensity of an insurance;7.411;;;;;;;;
output for a given country;7.411;;;;;;;;
emissions intensity of insureds;7.411;;;;;;;;
sustainabilitylinked bond;7.411;;;;;;;;
Value Reporting function;7.411;;;;;;;;
emissions intensity of the assets;7.411;;;;;;;;
company in the referenced sectors;7.411;;;;;;;;
emissions intensity of the issuer;7.411;;;;;;;;
emissions inventory for the LoBs;7.411;;;;;;;;
THIRD edition For undrawn loan;7.411;;;;;;;;
Output x EF;7.411;;;;;;;;
actual economy size;7.411;;;;;;;;
outstanding amount for loan;7.411;;;;;;;;
emissions inventory standard;7.411;;;;;;;;
Emissions method;7.411;;;;;;;;
transparency on the reinsured portfolio;7.411;;;;;;;;
outstanding amount in listed equity;7.411;;;;;;;;
outstanding amount for unlisted equity;7.411;;;;;;;;
company of a same group;7.411;;;;;;;;
emissions non-energy;7.411;;;;;;;;
emissions Non-energy import;7.411;;;;;;;;
outstanding amount of the data;7.411;;;;;;;;
Company Outstanding loan;7.411;;;;;;;;
company on behalf of clients;7.411;;;;;;;;
Outstanding amount UoP;7.411;;;;;;;;
emissions only time-lag;7.411;;;;;;;;
Outstanding amount UoP structureasset;7.411;;;;;;;;
analysis for financial institutions portfolios;7.411;;;;;;;;
company Primary physical activity;7.411;;;;;;;;
Outstanding amountc Emission factor;7.411;;;;;;;;
emissions ownership;7.411;;;;;;;;
Emissions overview;7.411;;;;;;;;
company Primary physical activity datum;7.411;;;;;;;;
Outstanding amountp Total project;7.411;;;;;;;;
emissions Primary capital;7.411;;;;;;;;
Average Occupancy scope;7.411;;;;;;;;
Outstanding amountp Total project value;7.411;;;;;;;;
emissions Primary capital market issuance;7.411;;;;;;;;
emissions Primary capital market;7.411;;;;;;;;
company producing emission;7.411;;;;;;;;
structured product with various types;7.411;;;;;;;;
outstanding bond amount;7.411;;;;;;;;
emissions producer in the world;7.411;;;;;;;;
accounting methodology for the facilitation;7.411;;;;;;;;
Outstanding emission;7.411;;;;;;;;
emissions protocol;7.411;;;;;;;;
company reported scope;7.411;;;;;;;;
outstanding investment amount;7.411;;;;;;;;
emissions protocol with net-zero targets;7.411;;;;;;;;
company reported revenue datum;7.411;;;;;;;;
Outstanding investmentp Total equity;7.411;;;;;;;;
outstanding listed equity;7.411;;;;;;;;
emissions purpose;7.411;;;;;;;;
Outstanding loan Attributed scope;7.411;;;;;;;;
outstanding local debt level;7.411;;;;;;;;
outstanding local debt;7.411;;;;;;;;
emissions recognition;7.411;;;;;;;;
analysis of historic data;7.411;;;;;;;;
outstanding motor vehicle;7.411;;;;;;;;
outstanding motor vehicle loan;7.411;;;;;;;;
analysis of historic data resource;7.411;;;;;;;;
outstanding national debt;7.411;;;;;;;;
emissions reduction goals year-over-year;7.411;;;;;;;;
company Segment lob;7.411;;;;;;;;
actual emission factor;7.411;;;;;;;;
over-allocated emission;7.411;;;;;;;;
outstanding premium of the data;7.411;;;;;;;;
over-allocating emission;7.411;;;;;;;;
Overall attribution approach attribution;7.411;;;;;;;;
Overall attribution approach;7.411;;;;;;;;
emissions remark;7.411;;;;;;;;
emissions related datum;7.411;;;;;;;;
company Total equity;7.411;;;;;;;;
analysis of international policy;7.411;;;;;;;;
emissions Reported emission;7.411;;;;;;;;
overall emissions trend;7.411;;;;;;;;
overall emissions inventory;7.411;;;;;;;;
overall facilitated emission;7.411;;;;;;;;
overall on-balance;7.411;;;;;;;;
company verified emission;7.411;;;;;;;;
overall on-balance sheet emission;7.411;;;;;;;;
total capital of a company;7.411;;;;;;;;
trust''s entire asset pool;7.411;;;;;;;;
overall premium of a reinsurance;7.411;;;;;;;;
Emissions scope definition;7.411;;;;;;;;
emissions separate UoP structure;7.411;;;;;;;;
emissions Second edition;7.411;;;;;;;;
analysis of international policy issues;7.411;;;;;;;;
Average Sector Revenue customer;7.411;;;;;;;;
overallocation of emissions;7.411;;;;;;;;
emissions side of the equation;7.411;;;;;;;;
overarching entity for emissions;7.411;;;;;;;;
structural split datum;7.411;;;;;;;;
overarching reporting principle;7.411;;;;;;;;
overarching reporting;7.411;;;;;;;;
Company X with raising capital;7.411;;;;;;;;
actual emission factors building energy;7.411;;;;;;;;
overcollateralization in the form;7.411;;;;;;;;
emissions Third edition;7.411;;;;;;;;
overcollateralization tranche;7.411;;;;;;;;
small difference in the calculation;7.411;;;;;;;;
weighted gross output emission;7.411;;;;;;;;
Analysis subsection;7.411;;;;;;;;
overstatement of emissions;7.411;;;;;;;;
emissions transaction;7.411;;;;;;;;
Average Sector Revenue x;7.411;;;;;;;;
S UB;7.411;;;;;;;;
overview of the different roles;7.411;;;;;;;;
Emissions type;7.411;;;;;;;;
fund with a total size;7.411;;;;;;;;
datum of the subsovereign territory;7.411;;;;;;;;
overview of the Financed Emissions;7.411;;;;;;;;
Emissions type pro;7.411;;;;;;;;
emissions UoP;7.411;;;;;;;;
Average Sector Revenue x EF;7.411;;;;;;;;
ability of a treaty;7.411;;;;;;;;
own attribution factor;7.411;;;;;;;;
actual emission of a lower-emission;7.411;;;;;;;;
own attribution factor value;7.411;;;;;;;;
emissions using issuerlevel datum;7.411;;;;;;;;
Average Total Project Cost;7.411;;;;;;;;
A LS A N D;7.411;;;;;;;;
emissions using supplier-specific emission factor;7.411;;;;;;;;
company''s capital market;7.411;;;;;;;;
emissions value for the re-securitization;7.411;;;;;;;;
emissions workstream;7.411;;;;;;;;
accounting of capital;7.411;;;;;;;;
targets Science Based Targets initiative;7.411;;;;;;;;
version of this Facilitated Emissions;7.411;;;;;;;;
weighted calculation approach;7.411;;;;;;;;
own section covering methodology;7.411;;;;;;;;
own section covering methodological guidance;7.411;;;;;;;;
own share of the insurance;7.411;;;;;;;;
score for each LoB;7.411;;;;;;;;
own share of the market;7.411;;;;;;;;
emissions-intensive property type equivalent;7.411;;;;;;;;
emissions-intensive property type;7.411;;;;;;;;
emissions-intensive property;7.411;;;;;;;;
own significance lifetime;7.411;;;;;;;;
own significance scope;7.411;;;;;;;;
emissions-intensive sector;7.411;;;;;;;;
emissions-related datum for the borrower;7.411;;;;;;;;
owner''s financed emission;7.411;;;;;;;;
company''s emissions generating activity;7.411;;;;;;;;
analyzing decarbonization;7.411;;;;;;;;
owner-controlled insurance program;7.411;;;;;;;;
owner-controlled insurance;7.411;;;;;;;;
emissions-related financial risk in alignment;7.411;;;;;;;;
ownership for a vehicle;7.411;;;;;;;;
ownership attribution factor;7.411;;;;;;;;
transaction sponsor;7.411;;;;;;;;
emissions-related policy;7.411;;;;;;;;
emissions-related underwriting;7.411;;;;;;;;
emissions-sensitive sector;7.411;;;;;;;;
company''s factor;7.411;;;;;;;;
ownership of the hard asset;7.411;;;;;;;;
ownership of the portfolio P;7.411;;;;;;;;
emissions87 Metric purpose;7.411;;;;;;;;
actual emission of an insurance;7.411;;;;;;;;
ownership with other asset owners;7.411;;;;;;;;
company''s financed emission;7.411;;;;;;;;
analyzing decarbonization scenario;7.411;;;;;;;;
SBTi sector;7.411;;;;;;;;
p Emission factor;7.411;;;;;;;;
p Emission factors Primary specific;7.411;;;;;;;;
Emissionsc Revenuec emission;7.411;;;;;;;;
average vehicle distance;7.411;;;;;;;;
p Outstanding investmentp;7.411;;;;;;;;
Emissionsc Total Cost Scope;7.411;;;;;;;;
company''s insurance underwriting;7.411;;;;;;;;
emissionsp p;7.411;;;;;;;;
P50 estimation;7.411;;;;;;;;
company''s insurance underwriting activity;7.411;;;;;;;;
analyzing future event;7.411;;;;;;;;
P50 value;7.411;;;;;;;;
emissionsproxy Outstanding amountc;7.411;;;;;;;;
panel of multiple insurers;7.411;;;;;;;;
treaty reinsurance structure;7.411;;;;;;;;
parent-company-reported verified emission;7.411;;;;;;;;
Emissionsr r;7.411;;;;;;;;
average vehicle in the province;7.411;;;;;;;;
emissionsv Total value;7.411;;;;;;;;
emissionsv v;7.411;;;;;;;;
average vehicle score;7.411;;;;;;;;
Emissionswhole tranche;7.411;;;;;;;;
company''s private energy;7.411;;;;;;;;
and finance;7.411;;;;;;;;
actual emission of underlying assets;7.411;;;;;;;;
Paris Sub-Sovereign;7.411;;;;;;;;
emitted amount of another GHGs;7.411;;;;;;;;
company''s private energy companies consumption;7.411;;;;;;;;
emitted GHG;7.411;;;;;;;;
company''s private energy company;7.411;;;;;;;;
Part A subchapter;7.411;;;;;;;;
emitted GHG emission;7.411;;;;;;;;
Part C7;7.411;;;;;;;;
actual emissions datum;7.411;;;;;;;;
part of a company''s emissions;7.411;;;;;;;;
empirical investigation for the euro;7.411;;;;;;;;
UoP structure control;7.411;;;;;;;;
part of a securitization;7.411;;;;;;;;
company''s revenue46;7.411;;;;;;;;
company''s revenue55;7.411;;;;;;;;
part of an issuer;7.411;;;;;;;;
enabler in the sense;7.411;;;;;;;;
part of business activities;7.411;;;;;;;;
averages 2a Estimated distance;7.411;;;;;;;;
company''s revenue88;7.411;;;;;;;;
averages 3a Estimated distance;7.411;;;;;;;;
part of the base year;7.411;;;;;;;;
part of routine submissions;7.411;;;;;;;;
accounting of capital market;7.411;;;;;;;;
encompassing government expenditure;7.411;;;;;;;;
part of the issuance;7.411;;;;;;;;
averages score;7.411;;;;;;;;
SECOND EDITION Personal motor;7.411;;;;;;;;
part of the loan level;7.411;;;;;;;;
Encouraging investee;7.411;;;;;;;;
part of the obligatory reinsurance;7.411;;;;;;;;
part of the originator''s;7.411;;;;;;;;
end of life aspects;7.411;;;;;;;;
part of the reinsurer;7.411;;;;;;;;
absorbing financial loss;7.411;;;;;;;;
understanding of sovereigns'';7.411;;;;;;;;
part of this asset class;7.411;;;;;;;;
part of this asset;7.411;;;;;;;;
vehicleunspecific emission;7.411;;;;;;;;
End-of-life treatment of sold products;7.411;;;;;;;;
part of transparent financial reporting;7.411;;;;;;;;
participation held on balance;7.411;;;;;;;;
partial paydown;7.411;;;;;;;;
end-user of reports;7.411;;;;;;;;
particular individual risk;7.411;;;;;;;;
energt labelsb;7.411;;;;;;;;
company-wide reinsurance;7.411;;;;;;;;
partnership on climate action;7.411;;;;;;;;
company14 revenue;7.411;;;;;;;;
party data aggregator;7.411;;;;;;;;
energy companies energy;7.411;;;;;;;;
energy companies consumption;7.411;;;;;;;;
energy companies energy source;7.411;;;;;;;;
party of the construction tasks;7.411;;;;;;;;
company196 revenue;7.411;;;;;;;;
company196 revenue Actual performance;7.411;;;;;;;;
energy consumption Actual energy;7.411;;;;;;;;
avoided emission in the future;7.411;;;;;;;;
accounting of capital market instruments;7.411;;;;;;;;
energy consumption Actual energy consumption;7.411;;;;;;;;
Avoided emissions emission;7.411;;;;;;;;
comparability measure;7.411;;;;;;;;
underlying real economy emission;7.411;;;;;;;;
energy consumption factor;7.411;;;;;;;;
year-on-year change in these variables;7.411;;;;;;;;
paying upfront transaction;7.411;;;;;;;;
paying upfront transaction cost;7.411;;;;;;;;
comparability Measuring financed emission;7.411;;;;;;;;
Avoided emissions Emission reduction;7.411;;;;;;;;
energy consumption source;7.411;;;;;;;;
view of a country''s;7.411;;;;;;;;
energy consumption source option;7.411;;;;;;;;
comparability of financed emissions;7.411;;;;;;;;
PCAF attribution principle;7.411;;;;;;;;
PCAF attribution;7.411;;;;;;;;
PCAF database;7.411;;;;;;;;
Energy consumptionp;7.411;;;;;;;;
comparability of insurance-associated emissions;7.411;;;;;;;;
comparability of financed emissions disclosures;7.411;;;;;;;;
comparability of reported emissions;7.411;;;;;;;;
PCAF governance;7.411;;;;;;;;
Tranche Tranche;7.411;;;;;;;;
PCAF guidance for mortgages;7.411;;;;;;;;
annual company emission;7.411;;;;;;;;
energy efficiency of houses;7.411;;;;;;;;
energy efficiency of real estate;7.411;;;;;;;;
comparable absolute value;7.411;;;;;;;;
PCAF methodology for insurers;7.411;;;;;;;;
B Cedent;7.411;;;;;;;;
PCAF phase-in;7.411;;;;;;;;
PCAF Part A Standard;7.411;;;;;;;;
PCAF reference;7.411;;;;;;;;
energy For bonds;7.411;;;;;;;;
energy labels129;7.411;;;;;;;;
energy labels139;7.411;;;;;;;;
set of sector specific emission;7.411;;;;;;;;
energy labelsb;7.411;;;;;;;;
b Company emission;7.411;;;;;;;;
energy megawattsourcehour of specific electricity;7.411;;;;;;;;
energy megawattsourcehour;7.411;;;;;;;;
energy only103;7.411;;;;;;;;
PCAF working group;7.411;;;;;;;;
comparable financed emission;7.411;;;;;;;;
comparable emissions level;7.411;;;;;;;;
PCAF''s data quality;7.411;;;;;;;;
PCAF''s Global GHG Accounting;7.411;;;;;;;;
PCAF''s goal;7.411;;;;;;;;
comparable financed emissions disclosure;7.411;;;;;;;;
PCAF''s Part A;7.411;;;;;;;;
PCAF''s portfolio GHG;7.411;;;;;;;;
comparable operational metric;7.411;;;;;;;;
PCAF-provided total cost of ownership;7.411;;;;;;;;
PCAF-provided total cost;7.411;;;;;;;;
energy primary consumption;7.411;;;;;;;;
B Emission data Vehicle usage;7.411;;;;;;;;
PE R son;7.411;;;;;;;;
universe composition;7.411;;;;;;;;
energy source Consumed energy;7.411;;;;;;;;
peerto-peer comparison;7.411;;;;;;;;
share of all contributors;7.411;;;;;;;;
peerto-peer comparison of insurance-associated emissions;7.411;;;;;;;;
energy source on building type;7.411;;;;;;;;
energy source option;7.411;;;;;;;;
B Emission data vehicle;7.411;;;;;;;;
per-risk reinsurance;7.411;;;;;;;;
per-risk reinsurance treaties81;7.411;;;;;;;;
B Emission datum;7.411;;;;;;;;
percentage in the above formula;7.411;;;;;;;;
guidance on the associated reporting;7.411;;;;;;;;
percentage of a deal''s economics;7.411;;;;;;;;
comparable size of the economies;7.411;;;;;;;;
percentage of the excluded amount;7.411;;;;;;;;
percentage sector;7.411;;;;;;;;
energy use estimation;7.411;;;;;;;;
percentagesector Outstanding amount;7.411;;;;;;;;
percentile production prediction;7.411;;;;;;;;
percentile production;7.411;;;;;;;;
energy use of financed buildings;7.411;;;;;;;;
B Emission intensity;7.411;;;;;;;;
Absolute Consumption emission;7.411;;;;;;;;
annual covers definition;7.411;;;;;;;;
insurance-associated emission in each line;7.411;;;;;;;;
comparing different portfolio;7.411;;;;;;;;
weighted relative importance of underwriting;7.411;;;;;;;;
energy-specific calculation;7.411;;;;;;;;
energy-specific calculation guidance;7.411;;;;;;;;
B Sector Sector-average;7.411;;;;;;;;
Total facilitated amount;7.411;;;;;;;;
engagement with respective bodies;7.411;;;;;;;;
accounting of financial activities;7.411;;;;;;;;
peril in some jurisdictions;7.411;;;;;;;;
comparing portfolio;7.411;;;;;;;;
weights balance;7.411;;;;;;;;
period of the emissions data;7.411;;;;;;;;
comparing production emission;7.411;;;;;;;;
engineering all-risk;7.411;;;;;;;;
B share treaty;7.411;;;;;;;;
structure caused by defects;7.411;;;;;;;;
engineering ear;7.411;;;;;;;;
comparing production emissions intensity;7.411;;;;;;;;
personal lines92;7.411;;;;;;;;
engineering line of business;7.411;;;;;;;;
comparison in the NIR;7.411;;;;;;;;
annual emission of all companies;7.411;;;;;;;;
whole insurance industry;7.411;;;;;;;;
comparison of attribution;7.411;;;;;;;;
B''s revenue;7.411;;;;;;;;
comparison of economic size;7.411;;;;;;;;
enhancing data coverage;7.411;;;;;;;;
B''s revenue for year;7.411;;;;;;;;
section emission;7.411;;;;;;;;
sovereign-like entity;7.411;;;;;;;;
personal motor portfolios attribution factor;7.411;;;;;;;;
comparison of insurance-associated emissions;7.411;;;;;;;;
personal motor portfolios liability;7.411;;;;;;;;
personal motor risk;7.411;;;;;;;;
personal motor risk carrier;7.411;;;;;;;;
enough borrower;7.411;;;;;;;;
back of the asset;7.411;;;;;;;;
comparison of production emissions;7.411;;;;;;;;
Annual emission of company;7.411;;;;;;;;
personal travelled hybrid;7.411;;;;;;;;
comparison of production emissions intensity;7.411;;;;;;;;
using asset-level datum;7.411;;;;;;;;
vehicle''s fuel efficiency t;7.411;;;;;;;;
phase-in approach for reporting scope;7.411;;;;;;;;
phase-in approach for scope;7.411;;;;;;;;
sub-loan lender;7.411;;;;;;;;
Vehicle usage data Emission intensity;7.411;;;;;;;;
comparison of sovereign production;7.411;;;;;;;;
phased-in measurement;7.411;;;;;;;;
physical activity based emission;7.411;;;;;;;;
entered joint venture;7.411;;;;;;;;
enterprise value definition;7.411;;;;;;;;
physical activity emission;7.411;;;;;;;;
comparison of sub-sovereign production GHG;7.411;;;;;;;;
comparison of sub-sovereign production;7.411;;;;;;;;
enterprise values35;7.411;;;;;;;;
comparison of the countries;7.411;;;;;;;;
back of the collateral;7.411;;;;;;;;
entire asset pool;7.411;;;;;;;;
score in disclosures;7.411;;;;;;;;
assessment of each risk;7.411;;;;;;;;
